"","AbsoluteCS","Acceleration.forward","Acceleration.side","Acceleration.up","Rotation.roll","Rotation.pitch","Rotation.yaw","imuRotation.pitch","imuRotation.roll","imuRotation.yaw","RawPlayerLoad","SmoothedPlayerLoad"
"1158",167277494765,-1.172732,0.98929596,-0.053724,54.9,-44.713,-235.27701,125.41101,-194.50934,-82.502945,0.080078125,1.1705554
"1159",167277494766,-1.127236,1.098196,0.016456,55.205,-46.36,-253.94301,124.914764,-216.70663,-84.37085,0.09716797,1.2163607
"1160",167277494767,-1.0633479,0.95106,0.10164,56.547,-44.896,-250.771,114.55168,-218.62341,-84.741104,0.10595703,1.2621026
"1161",167277494768,-0.88088,0.911372,0.123904,62.281002,-42.639,-258.518,111.98313,-228.05914,-89.31621,0.14013672,1.3076601
"1162",167277494769,-0.77052796,0.68486,0.226512,70.577,-33.062,-264.801,114.10588,-233.37708,-93.3208,0.19726562,1.352912
"1163",167277494770,-0.654852,0.60790396,0.22409199,81.679,-19.398,-253.76001,113.956345,-221.2621,-97.4624,0.1616211,1.3976433
"1164",167277494771,-0.726968,0.497068,0.21538,94.306,-8.113,-250.771,115.4847,-217.92422,-104.96601,0.11035156,1.4417213
"1165",167277494772,-0.836836,0.30249998,0.145684,105.957,1.952,-248.392,114.5552,-217.18184,-112.42078,0.16503906,1.4849572
"1166",167277494773,-1.020756,0.31217998,0.032912,111.203,8.723001,-239.608,107.20517,-212.66325,-114.61063,0.15625,1.5272194
"1167",167277494774,-1.227424,0.363484,-0.015004,110.105,-4.1480002,-228.14,80.16261,-210.22797,-116.47471,0.17675781,1.5682826
"1168",167277494775,-1.02608,0.58515596,0.039203998,108.519005,-12.017,-237.656,63.96841,-224.87946,-117.21106,0.11816406,1.6080153
"1169",167277494776,-0.674212,0.792308,0.190696,108.031,-21.777,-251.625,47.251595,-242.46094,-120.16678,0.26953125,1.6463213
"1170",167277494777,-0.58225197,0.88571995,0.564344,113.643,-23.851,-278.709,39.305195,-269.66028,-130.00293,0.30273438,1.6830853
"1171",167277494778,-0.219736,0.968,0.39203998,130.113,-21.716,-305.61002,34.396225,-295.44153,-149.43118,0.2788086,1.7181894
"1172",167277494779,0.104059994,0.660176,0.367356,155.672,-17.141,-330.071,25.646564,-318.12927,-177.79337,0.31396484,1.751516
"1173",167277494780,0.345576,0.573056,0.384296,186.172,-8.174,-347.151,15.607485,-332.413,-210.94714,0.2836914,1.7828546
"1174",167277494781,0.049852,0.25893998,0.470448,236.314,25.437,-356.789,22.133518,-337.8637,-262.96005,0.22070312,1.8120748
"1175",167277494782,0.01936,1.143208,0.151008,253.089,22.448,-342.21,0.72626305,-322.11575,-279.1175,0.39648438,1.8390114
"1176",167277494783,-0.373648,1.870176,0.46512398,273.951,14.274,-427.24402,-32.542656,-401.12842,-309.5598,0.6074219,1.8635653
"1177",167277494784,0.075987995,2.389992,0.86877996,286.76102,2.013,-482.63202,-71.19455,-444.91443,-334.89117,0.6113281,1.885558
"1178",167277494785,0.819896,1.913736,1.094808,299.083,-1.586,-550.525,-121.89955,-492.83142,-367.13574,0.515625,1.90489
"1179",167277494786,1.247268,0.939444,0.765688,321.348,21.899,-578.768,-165.91397,-496.02502,-406.38434,0.6801758,1.921518
"1180",167277494787,0.60209596,0.433664,0.610808,350.323,32.757,-567.422,-218.95891,-450.1912,-441.76,0.53808594,1.9353726
"1181",167277494788,0.48206398,-0.21586399,0.87942797,382.958,43.066,-508.618,-252.60132,-348.09418,-471.4095,0.6040039,1.9463941
"1182",167277494789,0.399784,-1.716748,1.314544,380.457,34.404,-429.074,-276.1955,-221.67441,-452.34085,1.1074219,1.954552
"1183",167277494790,-0.525624,-4.218544,1.722072,373.808,18.91,-324.703,-275.75998,-71.18959,-405.4758,1.9350586,1.9597807
"1184",167277494791,-0.131648,-4.461512,0.724548,293.837,64.294,-182.329,-157.79677,15.525528,-313.96964,1.0551758,1.9620267
"1185",167277494792,1.903572,-0.959288,-0.44576398,273.463,76.555,-96.746,-95.756516,76.79988,-273.74252,1.9150391,1.9612767
"1186",167277494793,-0.202312,-3.8690958,-0.461252,238.937,46.36,-209.901,-191.36603,7.81472,-258.10178,1.1455078,1.957542
"1187",167277494794,-3.0932438,0.802472,0.943316,65.087,25.62,-71.187004,-49.373432,-14.991741,-85.42718,2.8027344,1.95086
"1188",167277494795,-0.28555998,0.77198,1.9113159,28.792,122.854004,-98.881004,15.227539,-87.51059,-133.45245,1.3798828,1.9412487
"1189",167277494796,0.22748,-0.467544,0.412852,23.912,129.13701,-64.66,40.457,-69.242165,-122.4656,0.7397461,1.9287486
"1190",167277494797,-0.232804,-1.6310799,-1.3663319,57.584,75.396,-61.427002,-10.715755,-28.34876,-108.88192,1.347168,1.9134101
"1191",167277494798,-0.65823996,-2.69104,0.747296,79.239,2.379,12.444,-16.402184,61.30474,-49.11242,1.0888672,1.8952746
"1192",167277494799,-0.508684,-2.007148,1.337292,59.597,51.362,111.020004,89.540016,96.23181,-35.17567,0.5888672,1.8744147
"1193",167277494800,-1.25356,0.257004,0.643236,40.138,64.965004,111.691,103.97983,81.11896,-30.237488,1.2407227,1.8509647
"1194",167277494801,-1.071092,-1.12288,-1.017852,42.883,84.546,-60.695,2.1126366,-42.58204,-104.17853,0.94384766,1.8249927
"1195",167277494802,-1.554124,-2.041512,-0.420596,13.176001,46.116,-47.458,-6.713667,-40.149597,-53.80976,0.65478516,1.7966434
"1196",167277494803,-0.922504,-2.130084,-0.645172,0.976,57.523,-61.305,-7.606703,-61.594315,-56.713585,0.40771484,1.7660234
"1197",167277494804,-1.145144,-1.966008,-0.50674796,-15.189,29.158,-25.559,4.914178,-37.845646,-16.664804,0.06738281,1.733356
"1198",167277494805,-1.413764,-2.1378279,-0.014036,-20.130001,36.417,-12.444,19.821941,-35.331173,-15.654613,0.32226562,1.6987633
"1199",167277494806,-1.474264,-2.159608,0.29814398,-23.729,29.524,16.714,38.20182,-15.806396,-2.2065191,0.31152344,1.6623393
"1200",167277494807,-1.259368,-1.9732679,0.22554399,-25.193,33.306,33.733,53.216534,-7.012594,-0.8466282,0.1328125,1.624218
"1201",167277494808,-1.152404,-1.510564,-0.066792,-29.097,27.267,65.148,74.1279,14.312501,11.601408,0.3095703,1.5845227
"1202",167277494809,-1.316964,-1.043988,-0.323796,-36.356,16.287,75.945,78.458046,23.26373,25.647635,0.42333984,1.5433786
"1203",167277494810,-1.240492,-0.93073195,-0.369292,-41.663002,-4.8190002,83.57,73.562004,36.398975,44.796448,0.26220703,1.5010114
"1204",167277494811,-1.194512,-0.752136,-0.143264,-47.702,-19.215,92.72,73.032425,48.03054,60.008583,0.21923828,1.4575608
"1205",167277494812,-1.010108,-0.86877996,0.034848,-52.155,-32.147,92.537,66.00447,52.92518,71.82622,0.171875,1.413224
"1206",167277494813,-0.89394796,-0.855228,0.138908,-58.743,-40.809002,102.602,68.89734,62.32524,83.73773,0.16259766,1.3681427
"1207",167277494814,-0.866844,-0.806344,0.120032,-61.244,-44.042,104.859,67.76252,66.02082,87.951294,0.088378906,1.322542
"1208",167277494815,-0.7744,-0.80344,0.088571995,-62.708,-43.432,107.604004,68.88849,68.93202,88.88196,0.08300781,1.2765667
"1209",167277494816,-0.76956,-0.736164,0.073568,-64.66,-41.968002,103.883,66.56268,66.43269,88.82575,0.060058594,1.230326
"1210",167277494817,-0.751168,-0.735196,0.078892,-65.636,-38.918,97.295,63.344894,61.276146,86.72756,0.03515625,1.183948
"1211",167277494818,-0.78746796,-0.70664,0.080827996,-66.673004,-36.661,97.417,63.853386,61.63999,86.03862,0.024902344,1.1375587
"1212",167277494819,-0.75649196,-0.73568,0.045011997,-69.479004,-35.014,95.282,63.583736,59.607582,86.81025,0.022949219,1.0912913
"1213",167277494820,-0.74826396,-0.740036,0.105027996,-71.431,-37.149002,99.125,63.85338,64.25913,90.00953,0.025390625,1.0453659
"1214",167277494821,-0.662596,-0.699864,0.067276,-72.834,-35.441,100.833,65.23512,65.87671,90.18198,0.05419922,0.9999213
"1215",167277494822,-0.640816,-0.656788,0.013552,-73.200005,-38.613,103.944,63.44734,71.25188,92.47253,0.057128906,0.95513266
"1216",167277494823,-0.560956,-0.620488,-0.032912,-73.322,-40.382,109.922005,63.856647,78.62415,93.96935,0.078125,0.911114
"1217",167277494824,-0.55902,-0.543532,0.028555999,-71.858,-43.859,114.802,61.13359,86.50883,95.10831,0.064453125,0.8680607
"1218",167277494825,-0.55998796,-0.555632,0.058564,-70.15,-45.201,119.56,59.467144,93.40451,94.85781,0.032226562,0.82608396
"1219",167277494826,-0.528044,-0.55998796,0.100672,-70.028,-48.617,125.294,57.113663,101.237335,97.23759,0.040039062,0.78524595
"1220",167277494827,-0.50578,-0.59919196,0.087604,-70.089005,-51.118,130.052,54.872017,107.70563,99.134254,0.029296875,0.7456347
"1221",167277494828,-0.49368,-0.558536,0.18343599,-69.662,-50.386,130.418,52.302975,109.168724,98.726845,0.05859375,0.7073313
"1222",167277494829,-0.550792,-0.46464,0.223124,-70.028,-44.835,131.76,54.0394,109.48186,96.789764,0.075683594,0.67038804
"1223",167277494830,-0.60016,-0.42108,0.18633999,-69.357,-40.87,132.55301,53.728096,110.48476,94.64388,0.061035156,0.63488936
"1224",167277494831,-0.613712,-0.35283598,0.11616,-68.808,-37.393,131.089,52.187523,109.7369,92.473694,0.072753906,0.60090464
"1225",167277494832,-0.654368,-0.35138398,0.037267998,-66.734,-35.197,130.357,49.43945,110.626976,89.45732,0.072753906,0.56848
"1226",167277494833,-0.632104,-0.362516,0.042592,-66.063,-34.892002,135.35901,48.054058,116.78418,89.197,0.025390625,0.5376473
"1227",167277494834,-0.712448,-0.246356,0.042592,-65.758,-31.537,136.945,47.30972,118.967514,87.64218,0.07861328,0.5084093
"1228",167277494835,-0.741488,-0.172788,0.013068,-65.758,-27.389,134.444,45.67312,117.22131,85.57213,0.080566406,0.48078266
"1229",167277494836,-0.82909197,-0.097284,0.03146,-67.039,-24.522,129.259,42.261513,113.09931,85.005615,0.095703125,0.45477
"1230",167277494837,-0.81553996,-0.02904,-0.001936,-66.978004,-23.424,122.488,36.71369,108.14002,83.64145,0.07519531,0.43036
"1231",167277494838,-0.824252,-0.001452,-0.018392,-65.697,-25.01,119.133,29.756504,107.08057,82.35639,0.052246094,0.407556
"1232",167277494839,-0.875072,0.032428,-0.038236,-63.684002,-23.912,117.181,25.616684,106.5953,79.624466,0.05517578,0.38636467
"1233",167277494840,-0.887172,0.040656,-0.08954,-63.257,-23.18,115.595,21.74693,106.17116,78.458374,0.048339844,0.36678067
"1234",167277494841,-0.921052,0.0242,-0.07744,-65.392,-26.047,113.46,15.088663,105.34508,80.63797,0.029785156,0.34880403
"1235",167277494842,-0.91959995,0,-0.051303998,-67.771,-28.304,110.471,9.056019,103.21507,82.84023,0.018066406,0.33241665
"1236",167277494843,-0.93557197,0.039688,-0.039688,-71.37,-31.11,110.349,3.1291285,103.58928,86.59031,0.022949219,0.31758735
"1237",167277494844,-0.97283995,0.082279995,-0.035331998,-72.651,-32.025,107.055,-2.023203,100.65569,87.34348,0.040039062,0.30428132
"1238",167277494845,-0.962676,0.102607995,-0.015004,-73.139,-33.916,103.090004,-8.136786,97.02754,87.44488,0.028808594,0.29246134
"1239",167277494846,-0.95348,0.114223994,0.008228,-73.139,-36.905,100.772,-14.912098,94.90842,87.38599,0.025390625,0.28208134
"1240",167277494847,-0.95541596,0.142296,0.026136,-73.993004,-38.369,98.149,-20.057941,91.9716,87.859436,0.028808594,0.27310267
"1241",167277494848,-0.973808,0.165528,0.07986,-72.956,-39.528,94.489,-24.964638,87.92184,86.36973,0.043945312,0.26548266
"1242",167277494849,-0.977196,0.141812,0.079376,-72.224,-38.857002,89.182,-27.66549,81.994865,84.800156,0.018066406,0.25914666
"1243",167277494850,-1.004784,0.187308,0.100672,-70.638,-39.833,88.450005,-31.645933,80.66933,83.010796,0.03466797,0.253962
"1244",167277494851,-1.0018799,0.191664,0.074535996,-68.991,-40.626,85.522,-35.288002,77.12164,80.81616,0.0146484375,0.24985734
"1245",167277494852,-0.991232,0.250712,0.052272,-65.88,-42.639,81.374,-40.035107,72.507675,76.94035,0.040039062,0.24669866
"1246",167277494853,-0.94767195,0.224576,0.040656,-63.440002,-44.164,76.921,-43.803715,67.456764,73.63936,0.026855469,0.244402
"1247",167277494854,-0.96703196,0.204248,0.071632,-62.952,-46.665,76.25,-48.272156,65.76628,72.79584,0.0126953125,0.24277666
"1248",167277494855,-0.99219996,0.15681599,0.10164,-61.61,-45.506,70.394,-48.588715,59.142048,70.450386,0.037597656,0.24171934
"1249",167277494856,-1.044956,0.134552,0.13552,-61.915,-47.214,70.821,-51.768818,58.3726,70.64611,0.05029297,0.24117333
"1250",167277494857,-0.96945196,0.081312,0.123904,-60.085,-48.861,66.185,-54.312492,53.010452,67.95662,0.046875,0.241044
"1251",167277494858,-1.00914,0.124872,0.180532,-56.73,-54.534,65.087,-60.896408,51.076958,64.119736,0.034179688,0.24125534
"1252",167277494859,-0.98058397,0.086636,0.162624,-54.473,-56.852,63.379,-63.925346,48.564377,61.411785,0.021484375,0.24176332
"1253",167277494860,-1.01398,0.199408,0.14761999,-51.972,-59.109,59.597,-66.7517,44.03231,57.897594,0.052734375,0.24248132
"1254",167277494861,-1.014464,0.22844799,0.136972,-50.386,-61.366,56.181,-69.5093,39.689926,55.263084,0.040039062,0.24334334
"1255",167277494862,-0.99704,0.196988,0.12729199,-49.166,-62.769,50.264,-70.93731,33.03925,52.535904,0.010253906,0.24429466
"1256",167277494863,-0.93847597,0.20666799,0.148588,-47.824,-66.429,46.848,-74.69041,28.668879,49.94119,0.03466797,0.245294
"1257",167277494864,-0.959288,0.211024,0.169884,-46.543,-69.784004,43.188,-77.965355,24.115057,47.340557,0.015625,0.24632667
"1258",167277494865,-1.00672,0.26039198,0.22022,-43.371002,-73.017,37.759,-80.641884,18.348164,42.408737,0.048828125,0.24736133
"1259",167277494866,-0.99800795,0.29959598,0.23812799,-37.637,-74.176,33.001,-80.986824,14.217896,35.3083,0.04248047,0.248372
"1260",167277494867,-0.94428396,0.32911998,0.23812799,-28.975,-74.786,22.326,-79.5664,5.596901,23.849785,0.041503906,0.24934535
"1261",167277494868,-0.920084,0.345092,0.310244,-21.167,-77.47,12.81,-80.22973,-2.0269232,13.146242,0.0546875,0.25025466
"1262",167277494869,-0.89636797,0.454476,0.364936,-15.433001,-75.03,6.8320003,-76.428246,-6.2072077,5.8778796,0.087890625,0.251068
"1263",167277494870,-0.89152795,0.510136,0.43172798,-12.2,-70.76,-13.847,-68.84382,-24.439827,-3.2835665,0.0859375,0.25176868
"1264",167277494871,-0.898304,0.57354,0.52901196,-13.481,-69.174,-25.681,-65.56784,-35.894703,-6.222743,0.100097656,0.25234133
"1265",167277494872,-0.867328,0.54014397,0.772464,-10.858,-64.843,-37.759,-59.182674,-45.63429,-12.774038,0.16699219,0.252768
"1266",167277494873,-0.869748,0.605484,0.842644,-2.501,-55.205,-49.349,-47.07629,-51.9667,-23.92606,0.12207031,0.253028
"1267",167277494874,-0.85135597,0.36687198,0.864908,4.758,-46.97,-60.512,-36.959373,-58.000313,-34.065975,0.12597656,0.25310668
"1268",167277494875,-0.797632,0.182952,0.878944,8.052,-38.674,-66.551,-28.335278,-60.71146,-38.7399,0.15625,0.252996
"1269",167277494876,-0.764236,0.0363,0.82038,9.455,-27.816,-69.601,-18.05785,-61.3507,-40.217308,0.1508789,0.25269133
"1270",167277494877,-0.696476,0.025168,0.67034,6.222,-21.472,-65.148,-13.413692,-57.760323,-35.040558,0.12451172,0.25219068
"1271",167277494878,-0.66937196,0.035816,0.550308,3.843,-12.566,-72.773,-4.812227,-64.7909,-35.320885,0.11425781,0.25149402
"1272",167277494879,-0.63888,0.078407995,0.44818398,-1.098,-9.882,-77.043,-2.932049,-70.44615,-32.607155,0.10839844,0.25060332
"1273",167277494880,-0.603064,0.045011997,0.393008,-4.1480002,-8.723001,-83.875,-2.4286456,-77.7514,-32.819683,0.08544922,0.249524
"1274",167277494881,-0.59096396,-0.024683999,0.395428,-7.9300003,-8.174,-89.243004,-2.9613736,-84.08942,-31.846743,0.060058594,0.24825934
"1275",167277494882,-0.59919196,-0.159236,0.36058,-11.59,-6.8320003,-92.842,-3.1417613,-88.78415,-30.135477,0.09765625,0.246812
"1276",167277494883,-0.63016796,-0.308308,0.33734798,-15.555,-5.185,-92.171,-3.404385,-89.800896,-26.240112,0.12548828,0.24517933
"1277",167277494884,-0.657272,-0.412368,0.304436,-19.825,-6.1610003,-89.731,-6.280752,-89.38639,-21.29007,0.11816406,0.24336134
"1278",167277494885,-0.68873197,-0.5203,0.27297598,-24.217001,-5.612,-83.875,-7.3867655,-85.926025,-14.66721,0.11669922,0.24136801
"1279",167277494886,-0.703736,-0.583704,0.22554399,-28.06,-5.4900002,-76.677,-8.4525585,-81.01329,-7.890976,0.096191406,0.23921067
"1280",167277494887,-0.72358,-0.628716,0.23812799,-32.269,-4.209,-68.076004,-7.7427216,-75.05562,-0.22628784,0.06738281,0.23689733
"1281",167277494888,-0.74197197,-0.68244,0.29282,-37.21,-2.867,-59.902,-6.4316998,-69.854454,7.7486877,0.064941406,0.23443067
"1282",167277494889,-0.74197197,-0.722128,0.3146,-43.31,-0.915,-52.155,-3.9429169,-65.672035,16.38213,0.053710938,0.23181601
"1283",167277494890,-0.75504,-0.740036,0.311212,-48.983,0.549,-42.761,-1.1997287,-59.881443,25.316267,0.03466797,0.22906268
"1284",167277494891,-0.77052796,-0.690668,0.328636,-53.558002,0.976,-33.367,0.96962523,-53.592903,33.311108,0.021484375,0.22617532
"1285",167277494892,-0.789404,-0.620004,0.34605998,-54.595,0.549,-25.437,2.087277,-46.972298,37.645775,0.046875,0.22316267
"1286",167277494893,-0.81844395,-0.53191596,0.351868,-52.887,0.183,-20.191,2.651762,-41.53309,38.375973,0.07080078,0.22003533
"1287",167277494894,-0.83247995,-0.47480398,0.38526398,-50.142002,-1.464,-18.117,1.275174,-38.289345,37.106453,0.06738281,0.21680135
"1288",167277494895,-0.853292,-0.426404,0.377036,-48.312,-0.488,-16.348,2.494365,-36.04042,36.00571,0.05810547,0.21347333
"1289",167277494896,-0.814088,-0.45253998,0.378972,-46.36,-0.85400003,-18.178,1.5981765,-36.761543,33.562687,0.016113281,0.21006134
"1290",167277494897,-0.816992,-0.557568,0.38671598,-45.628002,-3.477,-18.361,-0.9487698,-36.26308,33.394905,0.05029297,0.20657334
"1291",167277494898,-0.800052,-0.626296,0.378488,-47.031002,-4.514,-14.579,-0.64023066,-33.466026,36.39305,0.060058594,0.20301867
"1292",167277494899,-0.811184,-0.605484,0.348964,-46.909,-5.063,-8.845,0.49881768,-28.322918,38.754173,0.022949219,0.199406
"1293",167277494900,-0.819896,-0.57596,0.338316,-45.75,-6.5880003,-4.209,0.32980824,-23.503584,40.02065,0.015625,0.195742
"1294",167277494901,-0.788436,-0.527076,0.34122,-44.835,-7.015,-0.366,1.0554149,-19.681015,40.878662,0.032226562,0.19203267
"1295",167277494902,-0.80682796,-0.45834798,0.334928,-43.432,-7.9300003,0.793,0.46883488,-17.86378,40.379677,0.049804688,0.18829334
"1296",167277494903,-0.81312,-0.40656,0.340736,-41.297,-6.5880003,-0.061,1.2625046,-17.855469,37.794662,0.05126953,0.18453933
"1297",167277494904,-0.845548,-0.42834,0.34605998,-38.247,-4.88,-3.05,1.5743713,-19.353216,33.450325,0.022460938,0.180786
"1298",167277494905,-0.847,-0.412852,0.320408,-35.929,-4.1480002,-3.904,1.697221,-19.141428,30.887947,0.020019531,0.17704934
"1299",167277494906,-0.858132,-0.38478,0.306372,-32.391,-5.429,-6.344,-0.8198366,-19.364836,27.262215,0.026367188,0.17334333
"1300",167277494907,-0.886204,-0.393008,0.317504,-28.487,-6.8320003,-11.59,-4.4345646,-21.835379,22.272505,0.020019531,0.16967934
"1301",167277494908,-0.87362,-0.43995598,0.33396,-24.766,-7.991,-18.300001,-8.330852,-25.687363,16.818363,0.0234375,0.16606599
"1302",167277494909,-0.844096,-0.50965196,0.329604,-22.082,-8.845,-20.862,-10.50415,-26.456781,13.812076,0.048828125,0.16251
"1303",167277494910,-0.824736,-0.530464,0.321376,-20.984001,-8.662,-24.522,-11.8277445,-29.089489,11.427737,0.036621094,0.15901533
"1304",167277494911,-0.811184,-0.569668,0.335412,-19.764,-8.845,-25.071001,-12.525495,-28.900139,10.26152,0.03955078,0.15558466
"1305",167277494912,-0.78746796,-0.598708,0.36784,-19.032,-9.150001,-27.694,-13.994399,-30.671099,8.737154,0.041992188,0.152226
"1306",167277494913,-0.77198,-0.62726396,0.37800398,-19.093,-9.455,-29.463001,-15.042124,-32.064262,8.223502,0.037109375,0.14895134
"1307",167277494914,-0.76714,-0.63888,0.390588,-19.154,-9.76,-28.853,-15.227325,-31.436508,8.631535,0.025878906,0.14577067
"1308",167277494915,-0.75649196,-0.631136,0.400268,-18.483,-8.174,-28.853,-14.108652,-31.403082,7.4648275,0.015625,0.14268933
"1309",167277494916,-0.74535996,-0.623392,0.405592,-17.629,-8.54,-30.683,-15.512674,-32.347675,6.1761227,0.0126953125,0.139714
"1310",167277494917,-0.718256,-0.62193996,0.415272,-16.653,-8.052,-32.086,-16.065022,-33.051212,4.6044407,0.020996094,0.13684867
"1311",167277494918,-0.719224,-0.636944,0.44140798,-16.47,-8.845,-34.648,-18.073948,-34.77482,3.744748,0.020507812,0.13409734
"1312",167277494919,-0.70034796,-0.611776,0.43802,-15.616,-7.015,-37.393,-18.082533,-36.91866,1.1582375,0.017578125,0.13146466
"1313",167277494920,-0.68921596,-0.63258797,0.442376,-14.701,-6.283,-39.406002,-18.829638,-38.122444,-0.74313736,0.014160156,0.12894934
"1314",167277494921,-0.670824,-0.61613196,0.43559998,-14.274,-4.88,-39.345,-18.000927,-38.059715,-1.7364655,0.015625,0.12655066
